noise_sigma,run_iterations,epoch,rmse_km_s,ssim,velocity_objective,waveform_cost,result_dir
1,100,88,0.24754720064128163,0.5004750903503165,0.030639808272667473,0.11574815958738327,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,89,0.24798962433591307,0.49909982721086915,0.030749426889133645,0.11579117923974991,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,90,0.24846336878975364,0.497914782262353,0.030867022815176563,0.11576467007398605,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,91,0.24919566715671299,0.49623889505451335,0.031049240264839642,0.11581727117300034,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,92,0.24972999502019874,0.4949293793457937,0.031182535206394243,0.11583615839481354,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,93,0.250253664837432,0.49391468230455643,0.03131344838228288,0.11583798378705978,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,94,0.25075133437781877,0.4928330770069954,0.031438115846128344,0.11579742282629013,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,95,0.2511827663014763,0.49157894102610267,0.03154639104343103,0.11582677811384201,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,96,0.2516666806265918,0.49028693729930484,0.031668059068803475,0.11581669002771378,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,97,0.2523438943325589,0.48913616954834255,0.03183872050346082,0.11578696221113205,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,98,0.2530234541393922,0.4882411012710746,0.03201043417231455,0.11577482521533966,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,99,0.25351168193252627,0.48727710504260724,0.032134086438129185,0.11582522839307785,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
1,100,100,0.2538569908594111,0.48593371759680576,0.03222168590409756,0.11578229814767838,comparison/Accelerating_FWI_By_Transfer_Learning/results/20260611_175850_salt_tlfwi_alpha-none_noise-1_box-unclipped
